origen,destino,tipo,relacion_original,negada,documento_id,documento_fecha,frase_evidencia
23 De Febrero,Ejército,MENCIONA,MENCIONA,False,1790,1983-08-20,"![img-3.jpeg](img-3.jpeg)  donde reside el general Sabino Fernández Campos, secretario del Rey Juan Carlos y hombre clave en la neutralización del Ejército el 23 de febrero de 1981."
DOC_1790,23 De Febrero,MENCIONA,MENCIONA_DOCUMENTO,False,1790,1983-08-20,
DOC_1790,Ejército,MENCIONA,MENCIONA_DOCUMENTO,False,1790,1983-08-20,
23 De Febrero,Juan,MENCIONA,MENCIONA,False,1790,1983-08-20,"![img-3.jpeg](img-3.jpeg)  donde reside el general Sabino Fernández Campos, secretario del Rey Juan Carlos y hombre clave en la neutralización del Ejército el 23 de febrero de 1981."
DOC_1790,Juan,MENCIONA,MENCIONA_DOCUMENTO,False,1790,1983-08-20,
Ejército,Juan,MENCIONA,MENCIONA,False,1790,1983-08-20,"![img-3.jpeg](img-3.jpeg)  donde reside el general Sabino Fernández Campos, secretario del Rey Juan Carlos y hombre clave en la neutralización del Ejército el 23 de febrero de 1981."
La Fuente Informante,Portugal,INFORMA,INFORMA_A,False,1789,1977-04-01,"Sin embargo, la fuente informante le señala al corriente con anterioridad de los acontecimientos ocurridos el 23 de — febrero pasado, de los que informaba a unos primos suyos, al parecer altos cargos en la Dirección General de Transportes de — Portugal."
DOC_1789,La Fuente Informante,MENCIONA,MENCIONA_DOCUMENTO,False,1789,1977-04-01,
DOC_1789,Portugal,MENCIONA,MENCIONA_DOCUMENTO,False,1789,1977-04-01,
La Fuente Informante,Unos Primos Suyos,INFORMA,INFORMA_A,False,1789,1977-04-01,"Sin embargo, la fuente informante le señala al corriente con anterioridad de los acontecimientos ocurridos el 23 de — febrero pasado, de los que informaba a unos primos suyos, al parecer altos cargos en la Dirección General de Transportes de — Portugal."
DOC_1789,Unos Primos Suyos,MENCIONA,MENCIONA_DOCUMENTO,False,1789,1977-04-01,
Portugal,Unos Primos Suyos,INFORMA,INFORMA_A,False,1789,1977-04-01,"Sin embargo, la fuente informante le señala al corriente con anterioridad de los acontecimientos ocurridos el 23 de — febrero pasado, de los que informaba a unos primos suyos, al parecer altos cargos en la Dirección General de Transportes de — Portugal."
La Corona,Sectores,CONOCE,CONOCE,False,1787,1981-02-23,"Todo ello ha dado lugar a que desde los sectores interesados se hayan lanzado sucesivos rumores contra la Corona que, forzoso es reconocerlo, tuvieron algún éxito en los sectores de la derecha radical."
DOC_1787,La Corona,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
DOC_1787,Sectores,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
La Corona,Sectores De La Derecha Radical,CONOCE,CONOCE,False,1787,1981-02-23,"Todo ello ha dado lugar a que desde los sectores interesados se hayan lanzado sucesivos rumores contra la Corona que, forzoso es reconocerlo, tuvieron algún éxito en los sectores de la derecha radical."
DOC_1787,Sectores De La Derecha Radical,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Sectores,Sectores De La Derecha Radical,CONOCE,CONOCE,False,1787,1981-02-23,"Todo ello ha dado lugar a que desde los sectores interesados se hayan lanzado sucesivos rumores contra la Corona que, forzoso es reconocerlo, tuvieron algún éxito en los sectores de la derecha radical."
Baqueira,S.m. El REY,CONOCE,CONOCE,False,1787,1981-02-23,"Se ha pretendido por tanto demostrar que el Rey tenía conocimiento previo sobre los hechos que iban a producirse y para ello se han barajado, entre otros, los siguientes argumentos:  - El Rey se puso de acuerdo con ARMADA en BAQUEIRA durante las vacaciones navideñas."
DOC_1787,Baqueira,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
DOC_1787,S.m. El REY,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Lérida,PSOE,INFORMA,INFORMA_A,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
DOC_1787,Lérida,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
DOC_1787,PSOE,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Lérida,PSOE,CONOCE,CONOCE,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
Lérida,Presidente Suarez,INFORMA,INFORMA_A,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
DOC_1787,Presidente Suarez,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Lérida,Presidente Suarez,CONOCE,CONOCE,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
Lérida,Su Majestad,INFORMA,INFORMA_A,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
DOC_1787,Su Majestad,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Lérida,Su Majestad,CONOCE,CONOCE,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
PSOE,Presidente Suarez,INFORMA,INFORMA_A,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
PSOE,Presidente Suarez,CONOCE,CONOCE,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
PSOE,Su Majestad,INFORMA,INFORMA_A,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
PSOE,Su Majestad,CONOCE,CONOCE,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
Presidente Suarez,Su Majestad,INFORMA,INFORMA_A,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
Presidente Suarez,Su Majestad,CONOCE,CONOCE,False,1787,1981-02-23,"Ultimaron los detalles de la caída del Presidente Suarez y el General informó a Su Majestad del punto de vista del PSOE, que conocía tras la comida de Lérida."
Constitución,El Salvador,AUTORIZA,AUTORIZA,False,1787,1981-02-23,"Para ello empleó a ARMADA a quien luego desautorizó (tal vez de previo acuerdo) y el quedó ante los partidos políticos como ""el salvador de la Constitución y de la democrácia""."
DOC_1787,Constitución,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
DOC_1787,El Salvador,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Constitución,Partidos Políticos,AUTORIZA,AUTORIZA,False,1787,1981-02-23,"Para ello empleó a ARMADA a quien luego desautorizó (tal vez de previo acuerdo) y el quedó ante los partidos políticos como ""el salvador de la Constitución y de la democrácia""."
DOC_1787,Partidos Políticos,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
El Salvador,Partidos Políticos,AUTORIZA,AUTORIZA,False,1787,1981-02-23,"Para ello empleó a ARMADA a quien luego desautorizó (tal vez de previo acuerdo) y el quedó ante los partidos políticos como ""el salvador de la Constitución y de la democrácia""."
Inglaterra,S.m. El REY,CONOCE,CONOCE,False,1787,1981-02-23,- La prueba de que el Rey conocía los hechos que iban a producirse es que envió a sus hijos a Inglaterra (?).
DOC_1787,Inglaterra,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Palacio De La Zarzuela,S.m. El REY,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
DOC_1787,Palacio De La Zarzuela,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Palacio De La Zarzuela,Sevilla,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
DOC_1787,Sevilla,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Palacio De La Zarzuela,Valencia,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
DOC_1787,Valencia,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Palacio De La Zarzuela,Valladolid,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
DOC_1787,Valladolid,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
Palacio De La Zarzuela,Zaragoza,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
DOC_1787,Zaragoza,MENCIONA,MENCIONA_DOCUMENTO,False,1787,1981-02-23,
S.m. El REY,Sevilla,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
S.m. El REY,Valencia,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
S.m. El REY,Valladolid,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
S.m. El REY,Zaragoza,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Sevilla,Valencia,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Sevilla,Valladolid,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Sevilla,Zaragoza,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Valencia,Valladolid,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Valencia,Zaragoza,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Valladolid,Zaragoza,LLAMA,LLAMA_A,False,1787,1981-02-23,"Llama a Suarez al - Palacio de la Zarzuela, y al ser introducido en su presencia, se encuentra que el Rey está en compañía de los Capitanes Generales de Valencia, Sevilla, Valladolid y Zaragoza."
Ejército,Palacio De La Zarzuela,MENCIONA,MENCIONA,False,1787,1981-02-23,"En el Palacio de la Zarzuela, se proyecta una operación posterior a la dimisión del Presidente, consistente en lo siguiente: Un Jefe del Ejército de provada capacidad, tomaría el parlamento y éste sería el estímulo que provocaría la reacción de los Capitanes/Geberales de ocho Regiones Militares."
